workload,workload_type,workload_size,description,algorithm,frames,ms/op,ms/op_error,gc.alloc.rate.norm (B/op),gc.alloc.rate.norm_error (B/op)
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",LRU,64,0.2624998598472638,0.03642947204144847,401129.8153585197,0.2490518593253066
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",LRU,128,0.2640326813881092,0.03167847434936441,401129.8295273449,0.2170736088589984
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Otimo,2,0.4777272933026322,0.020540993870884497,293939.31107360945,0.13094243245415083
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Otimo,4,0.5784175497760454,0.003742071452218648,292052.01093593205,0.02823323640698385
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Otimo,8,0.7658301808229577,0.007871581050218358,287925.3090456633,0.05195567850440015
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Otimo,16,1.1975545229696074,0.00808983502676742,279688.29600702185,0.058067356159869375
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Otimo,32,1.9297323158527064,0.02749902104470765,256669.36361228055,0.18372422590762655
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Otimo,64,0.055050091198482164,0.01290215677896993,2688.381636672836,0.0891259543136497
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Otimo,128,0.051020268331510445,0.005938818092227189,2688.3537025135533,0.04098819293972338
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Random,2,0.2906922042722857,0.004977807814962277,270906.0132734134,0.03869363383192115
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Random,4,0.2816927896935929,0.017133083116064863,220921.95176159032,0.11613356055022202
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Random,8,0.1979666279362543,0.01577446053469502,133361.37366479944,63.85324026498167
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Random,16,0.13353044420003768,0.0007425375057356603,60160.926157632806,0.004465429237661372
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Random,32,0.07171748976006316,0.0012078549609321589,22280.49891077521,0.01176749806511951
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Random,64,0.06305408333715279,0.008483924494023694,3714.8808354763146,17.79800417885148
locality_md_tight_hot90,locality,md,"Alta localidade (90% hot) | Medio, universo restrito (10k refs, 50 pags, WS=20%)",Random,128,0.06342630858581337,0.008948354898126037,3714.9698252040203,17.51008837070932
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,2,0.27093702440288214,0.0011596718975623631,551705.8763465604,0.00859593370648849
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,4,0.3796629650196291,0.006031187064641173,548866.6317507431,0.049004266034081326
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,8,0.4728132892936787,0.0035409244438515237,543459.2740243238,0.028792635122634514
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,16,0.4679186611831234,0.005011294671083677,534299.2384739274,0.039929261617735606
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,32,0.465925269622101,0.004808167196061552,516315.22587847186,0.028771139393230744
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,64,0.42369854369873705,0.006524897221373985,477354.93400194217,0.046209942709327746
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,128,0.35623398040498244,0.003574194445560434,404522.4644423366,0.026508232694997788
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",FIFO,2,0.03650194800814604,0.00014012355765236504,24.251140181130246,0.0012955449381958967
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",FIFO,4,0.0392410536389533,0.003980225319214962,32.27053222199889,0.02687044293237394
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",FIFO,8,0.04339941002110624,0.0006973414548550043,48.29895337712994,0.005670331251131072
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",FIFO,16,0.07114680209177382,0.007231856237409444,80.49097941411917,0.047127639478819795
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",FIFO,32,0.10855487181268368,0.0021975584019803193,144.7473644270717,0.01630609859718904
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",FIFO,64,0.22537644996532671,0.05121869064107002,273.54930342949655,0.3512679502391531
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",FIFO,128,0.29596152687138577,0.002915774786295624,530.0332065591356,0.019727943519227444
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LFU,2,0.8425860706558819,0.05309565208435279,1497429.841752056,0.36022738361817913
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LFU,4,1.0923306622023832,0.005914173899688243,1496103.554779689,0.051256724484306515
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LFU,8,1.6761549150780755,0.07626335341639463,1788915.6168757011,0.5446088330131443
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LFU,16,2.6147893966904774,0.026715814137619722,2202130.106131312,0.1962317286456883
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LFU,32,3.989721150552832,0.0540857558362293,2655611.5837693266,0.453420037990646
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LFU,64,6.073508493629264,0.0715922624188834,4109209.89420614,0.47757146602100675
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LFU,128,7.7755651644659265,0.12466462856072821,5131045.628303928,0.9685248298516719
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LRU,2,0.32918640934669996,0.025336777617164956,557010.2798741226,0.17694991451166306
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LRU,4,0.3978337833193266,0.008301145263122848,557450.7564038163,0.05698287221851326
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LRU,8,0.47471244096200005,0.0039224896434084736,558331.2916271015,0.029437400923229086
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LRU,16,0.4310243508672573,0.01259425668754933,560166.9847428078,19.040036801721108
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LRU,32,0.43757642135115143,0.010748868930981866,563303.0303935101,19.053431607314668
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LRU,64,0.441396076621126,0.0154334080891601,570631.0566145282,19.231359620143678
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",LRU,128,0.41744030206036964,0.013429837368168938,583514.8895137903,0.09306885771402128
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,2,0.6384220056149335,0.004947665543184583,700612.4225135338,0.04522209141042778
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,4,0.7105386299963659,0.1335907333081338,701964.9288585937,244133.44295992257
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,8,1.0769514517722434,0.02154129074683895,1186919.4548066903,0.17064337349020306
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,16,1.622637771209377,0.032078700336247365,2136059.2269812273,0.2386176453566226
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,32,2.44640131424123,0.018573595805267427,3677232.922773621,0.15206942207240004
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,64,5.58738328406931,1.533202466904515,6669222.654288275,224190.78101335498
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,128,8.346011675190638,0.07996148614623066,17022649.53799384,0.5799107212039197
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,2,0.4461456247519068,0.004639887251085793,629035.0908232301,0.03374200426041206
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,4,0.5206620218890416,0.032520177612725604,625003.6121020506,0.23398532903510652
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,8,0.5547288148861604,0.005807395598922347,618875.8458705384,0.04685928878564884
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,16,0.5360131525480712,0.00869525829807228,607747.7156117947,0.0667074879362794
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,32,0.5077112156928255,0.04350625646969861,579195.5202447593,0.3020090200315676
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,64,0.4436441920577826,0.010852697519292898,529707.071531327,0.07731529903246673
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,128,0.349218707634025,0.006849951563764647,436226.4174241364,0.050997034458410154
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Clock,2,0.048234460124220425,0.0006397256691685476,76568.334775765,0.005728333766720933
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Clock,4,0.05838790586677452,0.0007482112198702138,74736.40523840082,0.006323700449846369
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Clock,8,0.06837535818421678,0.0010268335131935465,71984.47437543175,0.00988666407341209
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Clock,16,0.06462073401830015,0.0006958488790407447,66104.4489292718,0.007061386058677909
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Clock,32,0.0547860698088514,0.0009457536221414499,55448.381311278485,0.00703024479122214
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Clock,64,0.04457337577679164,0.0018969385601767523,40264.3088828704,0.01317428597808769
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Clock,128,0.03161824846291621,0.0015830712961000628,25992.218911072756,0.011467651042401765
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",FIFO,2,0.007440119399927625,8.118704099735543e-05,24.051191221706,0.0004977692240188924
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",FIFO,4,0.008189679175069927,0.0006081132783327028,32.05633537349053,0.004180320140731318
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",FIFO,8,0.010245069324150341,9.122817981981991e-05,48.07047565871373,0.0007689495800553656
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",FIFO,16,0.015346275096294704,0.00039717512529282016,80.10556263100999,0.0026077370550521895
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",FIFO,32,0.02311143920493733,0.00038316880787242285,144.15927824208939,0.003628120537271926
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",FIFO,64,0.04717205752231407,0.0007649275624725246,272.32466981395817,0.006456601653204624
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",FIFO,128,0.06448020513476539,0.010097040550039077,528.4457196158149,0.06724809528466501
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LFU,2,0.16625821412850866,0.011305072354172094,196529.1515817417,0.08087429577661105
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LFU,4,0.18845202561271193,0.002813380055755,192209.30459642666,0.017059110078284086
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LFU,8,0.2583183735538733,0.00167783286426065,182705.78735087792,0.011203069598263483
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LFU,16,0.37590997241681656,0.0030486358198706424,168098.6009103739,0.025270992341503606
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LFU,32,0.4727620383786615,0.005366033526054544,172355.27244826677,0.03909015660571948
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LFU,64,0.5182039774764933,0.003300224542866279,216547.5920681965,0.021715272123980854
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LFU,128,0.48220223486492503,0.007024635451116837,238099.33907226607,0.04995506779296401
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LRU,2,0.06416708960504633,0.0029991676995520283,89306.38047559229,15.463458309076284
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LRU,4,0.07054448100009666,0.004477689092779008,89313.40044512773,17.450745329188244
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LRU,8,0.0807754135163016,0.004467679373490237,89334.05870089962,18.01941721604773
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LRU,16,0.07695144244227492,0.0017113719135964877,89576.07982686858,17.250893380136947
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LRU,32,0.07875971944083698,0.004685670870421511,89958.6633882749,18.389838328020307
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LRU,64,0.07127633629277227,0.0018912399415964552,90985.29469316652,17.52015382714883
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",LRU,128,0.06211575000112164,0.0049415926891543316,101088.43168793747,0.03367117045215014
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Otimo,2,0.109958974552774,0.0023852815916055037,85504.7622507748,0.01713950932162888
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Otimo,4,0.13329686055522713,0.000886897864981882,97024.92235891201,0.008080784422028996
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Otimo,8,0.1826567920755473,0.005652428205332937,150017.2638215044,0.037686958281575304
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Otimo,16,0.2719752663674237,0.01602866145197282,209537.88542339462,0.11253370371723447
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Otimo,32,0.46917236973078175,0.004271578615150911,370307.25219714333,0.03715345440522155
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Otimo,64,0.8132246639744926,0.02933498664987723,297765.6304751535,0.2100319714665214
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Otimo,128,1.070719168360587,0.008440053803355966,1155431.426673965,0.06454919859033437
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Random,2,0.07905130560929785,0.0011005844938414694,81208.54940619692,0.008130375053101975
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Random,4,0.08392961869459326,0.0006872429703574567,79464.58360745748,0.008794976086373606
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Random,8,0.08056578204292451,0.0010585471122124752,76280.56050162975,0.011151349116136605
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Random,16,0.07088912666152015,0.0014826038455792708,71024.49317892132,0.011649530599673715
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Random,32,0.060969330582704914,0.0011230383982872166,61112.42378177779,0.011288929064029724
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Random,64,0.046554614582376946,0.0004007879529289543,45192.322984405095,0.0028985225918922016
locality_sm_medium_hot70,locality,sm,"Localidade moderada (70% hot) | Pequeno (2k refs, 200 pags, WS=20%)",Random,128,0.027690055892002196,0.0004243886007975927,28896.191976402915,0.002694663322712733
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Clock,2,0.042089856522302384,0.0005097150485585556,53592.291811287476,0.0037315990985636142
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Clock,4,0.04731578735365169,0.0015707088947457205,43456.32802790313,0.01128030389438657
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Clock,8,0.03994433274993411,0.001170897837611396,25552.276416798333,0.007749123711779922
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Clock,16,0.026488207075052582,0.0013373022939351296,6664.183547708199,0.00949704522088701
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Clock,32,0.02401976900777798,0.0033279551718134663,3976.1666750175673,0.023128952356135345
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Clock,64,0.022729278284928118,0.003129616843790845,3032.1575019649063,0.021722504099966167
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Clock,128,0.021080011936676645,0.0016303072050148346,3352.1460820296315,0.011605705709084625
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",FIFO,2,0.008659350500155538,5.756835368840036e-05,24.059523874747562,0.0004666677237228069
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",FIFO,4,0.006557704834904537,0.00039026570756300693,32.04509193233764,0.0028638791514855213
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",FIFO,8,0.008472809731410846,6.155652847866563e-05,48.05831029303939,0.000567975328241933
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",FIFO,16,0.012304062197163599,0.0004895117368253707,80.08483541328032,0.0035075372784229945
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",FIFO,32,0.012105400833647483,0.0002108571959384143,144.08348572467835,0.0016751342974815862
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",FIFO,64,0.010797737241774966,0.00037172909746488827,272.07476015286784,0.002599093467548033
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",FIFO,128,0.011715083769448926,0.00028658754246874775,528.0812243053722,0.001841710491477665
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LFU,2,0.1372016361725474,0.0018962703050345233,151472.94936451147,0.013059509706536219
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LFU,4,0.14129605468810055,0.008323944339990837,131592.9795620314,0.05868979138613668
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LFU,8,0.12029165752511702,0.0012548968035047722,89000.83280230862,0.008833272609589146
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LFU,16,0.083443645554452,0.002441246603908592,65262.69324274943,30.04689493776634
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LFU,32,0.08486940897874938,0.002569872464713887,61280.589316836114,0.019108574548202653
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LFU,64,0.05574738939769215,0.007051686501790214,58928.38727593135,0.04877228512334438
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LFU,128,0.05172673704388826,0.0010271479716787216,58928.360183537516,0.007286173007637482
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LRU,2,0.06172334212771794,0.0009417716425761435,80208.42918715386,0.008068704083899272
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LRU,4,0.06843457612532912,0.0015118505366849846,80208.47543346311,0.012813661215388879
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LRU,8,0.06511743429826346,0.0007731424608756149,80208.45282118238,0.007106658511930702
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LRU,16,0.0659406948819986,0.004148735270790534,85248.45873279327,0.029316093702377588
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LRU,32,0.059000772841915315,0.0008811206231285279,82544.41028376299,0.00702234745717298
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LRU,64,0.05565139660581209,0.0008980620369068753,81128.38699244543,0.007625947967264015
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",LRU,128,0.054788575023886565,0.0008848310778797836,81128.38099225244,0.006659292656798372
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Otimo,2,0.09534880858303475,0.0029787370789347775,58960.6623927551,0.022070486949764257
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Otimo,4,0.11581561950571866,0.002901075102684537,58192.80291285996,0.020396069308857373
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Otimo,8,0.15350422226683202,0.002456760052783184,56401.06313856002,0.017291545773202768
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Otimo,16,0.24396829920575605,0.008223330745272005,54177.688824685036,0.0557322013817924
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Otimo,32,0.32830142360153636,0.0013886423959499291,41522.27364905951,0.010738547900791196
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Otimo,64,0.01074827695906776,8.095394795169033e-05,2768.074521457424,0.0006421040225779532
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Otimo,128,0.011238835896039464,0.0012699526611655335,2768.0778834976068,0.008823425930487233
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Random,2,0.058935313121386904,0.0012897788084312,54040.40962418421,0.00949195528033593
locality_sm_tight_hot90,locality,sm,"Alta localidade (90% hot) | Pequeno, universo restrito (2k refs, 50 pags, WS=20%)",Random,4,0.05409178708355054,0.0006860640929527666,44632.37613246249,0.006192865862436724
