workload,workload_type,workload_size,workload_spread,workload_extra,description,algorithm,frames,page_faults,total_accesses,fault_rate_pct
fases_grande_enorme_f8,fases,grande,enorme,f8,"Fases de acesso | Grande, 8 fases, universo enorme (100k refs, 2000 pags)",Otimo,16,70422,100000,70.422
fases_grande_enorme_f8,fases,grande,enorme,f8,"Fases de acesso | Grande, 8 fases, universo enorme (100k refs, 2000 pags)",Otimo,32,57120,100000,57.12
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",FIFO,4,91972,100000,91.972
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",FIFO,8,83783,100000,83.783
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",FIFO,16,67850,100000,67.85
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",FIFO,32,35877,100000,35.877
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",LRU,4,91949,100000,91.949
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",LRU,8,83743,100000,83.743
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",LRU,16,67759,100000,67.759
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",LRU,32,36032,100000,36.032
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",LFU,4,96516,100000,96.516
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",LFU,8,94572,100000,94.572
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",LFU,16,90526,100000,90.526
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",LFU,32,82478,100000,82.478
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Clock,4,91957,100000,91.957
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Clock,8,83768,100000,83.768
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Clock,16,67708,100000,67.708
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Clock,32,35863,100000,35.863
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Random,4,91971,100000,91.971
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Random,8,83944,100000,83.944
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Random,16,67985,100000,67.985
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Random,32,36004,100000,36.004
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Otimo,4,72946,100000,72.946
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Otimo,8,56489,100000,56.489
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Otimo,16,36424,100000,36.424
fases_grande_medio_f4,fases,grande,medio,f4,"Fases de acesso | Grande, 4 fases (100k refs, 200 pags)",Otimo,32,13518,100000,13.518
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",FIFO,4,93325,100000,93.325
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",FIFO,8,87004,100000,87.004
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",FIFO,16,74202,100000,74.202
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",FIFO,32,48614,100000,48.614
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",LRU,4,93339,100000,93.339
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",LRU,8,87045,100000,87.045
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",LRU,16,74178,100000,74.178
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",LRU,32,48510,100000,48.51
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",LFU,4,97701,100000,97.701
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",LFU,8,96893,100000,96.893
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",LFU,16,95277,100000,95.277
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",LFU,32,92061,100000,92.061
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Clock,4,93322,100000,93.322
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Clock,8,87007,100000,87.007
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Clock,16,74123,100000,74.123
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Clock,32,48515,100000,48.515
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Random,4,93385,100000,93.385
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Random,8,86961,100000,86.961
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Random,16,74156,100000,74.156
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Random,32,48425,100000,48.425
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Otimo,4,75927,100000,75.927
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Otimo,8,61089,100000,61.089
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Otimo,16,42561,100000,42.561
fases_grande_amplo_f8,fases,grande,amplo,f8,"Fases de acesso | Grande, 8 fases, universo amplo (100k refs, 500 pags)",Otimo,32,20625,100000,20.625
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",FIFO,4,935159,1000000,93.5159
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",FIFO,8,870799,1000000,87.0799
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",FIFO,16,741402,1000000,74.1402
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",FIFO,32,483757,1000000,48.3757
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",LRU,4,935201,1000000,93.5201
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",LRU,8,870852,1000000,87.0852
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",LRU,16,741481,1000000,74.1481
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",LRU,32,483566,1000000,48.3566
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",LFU,4,977585,1000000,97.7585
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",LFU,8,969520,1000000,96.952
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",LFU,16,953455,1000000,95.3455
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",LFU,32,921185,1000000,92.1185
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Clock,4,935180,1000000,93.518
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Clock,8,870766,1000000,87.0766
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Clock,16,741317,1000000,74.1317
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Clock,32,483399,1000000,48.3399
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Random,4,935223,1000000,93.5223
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Random,8,870550,1000000,87.055
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Random,16,741231,1000000,74.1231
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Random,32,484507,1000000,48.4507
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Otimo,4,759052,1000000,75.9052
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Otimo,8,609861,1000000,60.9861
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Otimo,16,424068,1000000,42.4068
fases_extragrande_amplo_f8,fases,extragrande,amplo,f8,"Fases de acesso | Massivo, 8 fases, universo amplo (1M refs, 500 pags)",Otimo,32,203965,1000000,20.3965
